0,1,2,3,4,5,6
2005-03-02,1.1739,1.2396,137.58,0.7833,89.23,0.0
2005-03-03,1.1807,1.2431,138.0,0.7829,89.15,0.0
2005-03-04,1.1691,1.2313,138.55,0.7906,89.03,0.0
2005-03-07,1.1765,1.2295,138.91,0.7919,89.43,0.0
2005-03-08,1.1617,1.2135,139.73,0.7985,90.15,0.0
2005-03-09,1.1574,1.2035,139.2,0.7929999999999999,89.75,0.0
2005-03-10,1.1532,1.2036,139.78,0.7904,90.28,0.0
2005-03-11,1.1505,1.2045,139.8,0.7929999999999999,90.3,0.0
2005-03-14,1.1598,1.2061,140.29,0.7879,90.49,0.0
2005-03-15,1.1643,1.2063,139.17,0.7908,89.75,0.0
2005-03-16,1.1531,1.204,139.74,0.7938,90.35,0.0
2005-03-17,1.1573,1.2021,139.86,0.7923,90.38,0.0
2005-03-18,1.165,1.2035,139.4,0.7946,89.92,0.0
2005-03-21,1.1774,1.2103,138.46,0.7857,89.26,0.0
2005-03-22,1.188,1.2092,138.16,0.7828,88.86,0.0
2005-03-23,1.197,1.2157,137.61,0.7709,88.6,0.0
2005-03-24,1.2009999999999998,1.217,137.71,0.772,88.61,0.0
2005-03-25,1.1998,1.2148,137.82,0.7721,88.67,0.0
2005-03-28,1.205,1.2187,138.13,0.7687,88.97,0.0
2005-03-29,1.2024,1.2104,138.98,0.7709999999999999,89.45,0.0
2005-03-30,1.1981,1.2172,139.1,0.7709,89.76,0.0
2005-03-31,1.1962,1.2095,138.93,0.7722,89.61,0.0
2005-04-01,1.2038,1.2163,138.83,0.7702,89.36,0.0
2005-04-04,1.2088,1.2213,139.12,0.7682,89.54,0.0
2005-04-05,1.2051,1.2197,139.14,0.7691,89.74,0.0
2005-04-06,1.2045,1.2215,139.85,0.7645,90.2,0.0
2005-04-07,1.2072,1.2223,139.67,0.7666,89.99,0.0
2005-04-08,1.1983,1.2278,139.98,0.7723,90.39,0.0
2005-04-11,1.1927,1.2359,139.83,0.7756,90.32,0.0
2005-04-12,1.1986,1.2376,139.23,0.7753,89.9,0.0
2005-04-13,1.2008,1.238,138.67,0.7786,89.46,0.0
2005-04-14,1.2128,1.2421,138.68,0.7711,89.17,0.0
2005-04-15,1.2016,1.247,139.12,0.7689,89.69,0.0
2005-04-18,1.1879,1.2481,139.98,0.7671,90.51,0.0
2005-04-19,1.1798,1.2377,139.57,0.7716,90.49,0.0
2005-04-20,1.1789,1.2398,139.79,0.7758,90.63,0.0
2005-04-21,1.1828,1.2382,139.5,0.7757,90.34,0.0
2005-04-22,1.181,1.234,138.55,0.782,89.8,0.0
2005-04-25,1.1883,1.2384,137.27,0.7805,88.95,0.0
2005-04-26,1.187,1.2445,137.65,0.778,89.3,0.0
2005-04-27,1.1915,1.2502,136.85,0.7755,88.8,0.0
2005-04-28,1.193,1.252,136.85,0.779,88.9,0.0
2005-04-29,1.196,1.2595,134.95,0.7805,87.7,0.0
2005-05-02,1.1974,1.2549,135.0,0.7798,87.66,0.0
2005-05-03,1.1986,1.2539,135.23,0.7738,87.66,0.0
2005-05-04,1.1923,1.2463,135.23,0.7809,87.63,0.0
2005-05-05,1.1947,1.2448,135.25,0.7805,87.44,0.0
2005-05-06,1.2064,1.2414,134.62,0.7753,87.01,0.0
2005-05-09,1.2062,1.2389,135.45,0.7724,87.51,0.0
2005-05-10,1.2015,1.2371,135.92,0.7761,87.88,0.0
2005-05-11,1.2065,1.2479,135.33,0.7746,87.63,0.0
2005-05-12,1.2151,1.2508,135.58,0.7658,87.81,0.0
2005-05-13,1.2249,1.2653,135.39,0.7605,87.63,0.0
2005-05-16,1.2219,1.2702,135.19,0.7553,87.57,0.0
2005-05-17,1.2255,1.265,135.5,0.755,87.75,0.0
2005-05-18,1.218,1.2605,135.45,0.7615,87.75,0.0
2005-05-19,1.2219,1.2593,135.98,0.7579,88.05,0.0
2005-05-20,1.2341,1.2663,135.76,0.7554,87.62,0.0
2005-05-23,1.2312,1.2584,135.36,0.7593,87.42,0.0
2005-05-24,1.229,1.2609,135.31,0.7636,87.46,0.0
2005-05-25,1.227,1.264,135.74,0.762,87.7,0.0
2005-05-26,1.236,1.268,135.09,0.7593,87.35,0.0
2005-05-27,1.2304,1.2547,135.82,0.7633,87.71,0.0
2005-05-30,1.239,1.256,134.6,0.7609999999999999,87.1,0.0
2005-05-31,1.2485,1.2537,133.51,0.7559,86.9,0.0
2005-06-01,1.2554,1.2482,132.68,0.748,86.61,0.0
2005-06-02,1.2502,1.2474,132.9,0.7546,86.53,0.0
2005-06-03,1.2539,1.2458,131.79,0.7565,86.0,0.0
2005-06-06,1.2476,1.245,131.17,0.7653,85.64,0.0
2005-06-07,1.2466,1.2452,130.93,0.7695,85.52,0.0
2005-06-08,1.2546,1.2512,131.15,0.7646,85.45,0.0
2005-06-09,1.2554,1.2568,131.26,0.7672,85.58,0.0
2005-06-10,1.2683,1.2494,131.59,0.7616,85.61,0.0
2005-06-13,1.2716,1.256,132.6,0.7611,86.13,0.0
2005-06-14,1.2772,1.2522,131.67,0.7643,85.67,0.0
2005-06-15,1.2707,1.2369,132.43,0.7695,86.02,0.0
2005-06-16,1.2725,1.2355,131.8,0.773,85.65,0.0
2005-06-17,1.2581,1.2295,133.39,0.778,86.37,0.0
2005-06-20,1.2714,1.236,132.88,0.7757,86.05,0.0
2005-06-21,1.266,1.232,131.8,0.7805,85.5,0.0
2005-06-22,1.2715,1.2343,131.88,0.779,85.53,0.0
2005-06-23,1.2802,1.2334,130.96,0.7725,85.06,0.0
2005-06-24,1.2743,1.2326,132.03,0.7685,85.65,0.0
2005-06-27,1.2692,1.2309999999999999,132.84,0.7694,86.12,0.0
2005-06-28,1.2795,1.2311,132.66,0.7631,85.88,0.0
2005-06-29,1.2811,1.2279,133.38,0.7625,86.2,0.0
2005-06-30,1.2814,1.2266,134.1,0.7598,86.48,0.0
2005-07-01,1.2963,1.2412,133.59,0.7519,86.18,0.0
2005-07-04,1.3035,1.2405,132.85,0.7495,85.65,0.0
2005-07-05,1.3045,1.2431,133.07,0.7423,85.63,0.0
2005-07-06,1.3033,1.2376,133.79,0.7401,86.1,0.0
2005-07-07,1.2988,1.229,133.87,0.7403,86.3,0.0
2005-07-08,1.3004,1.2197,134.15,0.7416,86.27,0.0
2005-07-11,1.2882,1.2152,134.99,0.7475,86.85,0.0
2005-07-12,1.2713,1.2042,135.66,0.7573,87.23,0.0
2005-07-13,1.29,1.2075,135.5,0.7504,86.85,0.0
2005-07-14,1.2899,1.2098,135.75,0.7515,87.05,0.0
2005-07-15,1.2949,1.2212,135.16,0.7501,86.68,0.0
2005-07-18,1.2943,1.2165,134.81,0.7545,86.42,0.0
2005-07-19,1.2990000000000002,1.2187,135.67,0.7512,86.77,0.0
2005-07-20,1.2854,1.2218,137.06,0.7568,87.71,0.0
2005-07-21,1.2845,1.2173,134.31,0.7658,85.92,0.0
2005-07-22,1.296,1.2195,134.2,0.7649,85.82,0.0
2005-07-25,1.2954,1.219,134.38,0.7633,86.04,0.0
2005-07-26,1.2992,1.2295,135.22,0.7582,86.55,0.0
2005-07-27,1.2945,1.2366,135.57,0.7554,86.74,0.0
2005-07-28,1.2861,1.2322,136.01,0.7599,87.17,0.0
2005-07-29,1.284,1.224,136.25,0.7575,87.3,0.0
2005-08-01,1.2765,1.2105,136.9,0.7625,87.6,0.0
2005-08-02,1.2765,1.2185,135.9,0.7655,87.3,0.0
2005-08-03,1.261,1.2156,136.99,0.7722,88.03,0.0
2005-08-04,1.258,1.2142,137.74,0.7725,88.46,0.0
2005-08-05,1.2634,1.2165,138.31,0.7675,88.67,0.0
2005-08-08,1.26,1.2137,138.51,0.7652,88.92,0.0
2005-08-09,1.2593,1.214,138.45,0.7603,88.89,0.0
2005-08-10,1.2573,1.2109,136.96,0.7657,87.99,0.0
2005-08-11,1.2457,1.2004,136.8,0.7743,88.06,0.0
2005-08-12,1.2475,1.197,136.05,0.7735,87.75,0.0
2005-08-15,1.2547,1.1993,135.12,0.7684,87.09,0.0
2005-08-16,1.255,1.1994,135.35,0.7691,87.28,0.0
2005-08-17,1.2635,1.2125,134.85,0.7604,87.05,0.0
2005-08-18,1.2708,1.2194,134.66,0.7533,87.02,0.0
2005-08-19,1.274,1.212,134.4,0.7515,86.7,0.0
2005-08-22,1.2701,1.2025,134.12,0.7545,86.37,0.0
2005-08-23,1.2709,1.1971,134.32,0.7556,86.42,0.0
2005-08-24,1.2654,1.1912,135.06,0.7565,87.02,0.0
2005-08-25,1.255,1.1909999999999998,135.3,0.7605,87.6,0.0
2005-08-26,1.2588,1.1998,135.38,0.7554,87.56,0.0
2005-08-29,1.2670000000000001,1.2002,135.28,0.7528,87.31,0.0
2005-08-30,1.2694,1.192,135.96,0.7481,87.66,0.0
2005-08-31,1.253,1.189,136.5,0.7543,88.3,0.0
2005-09-01,1.2343,1.1836,137.22,0.7625,88.97,0.0
2005-09-02,1.228,1.1875,137.7,0.765,89.3,0.0
2005-09-05,1.2335,1.1909999999999998,136.8,0.767,88.65,0.0
2005-09-06,1.2365,1.1885,136.7,0.7682,88.62,0.0
2005-09-07,1.2426,1.1893,136.87,0.767,88.69,0.0
2005-09-08,1.2449,1.1822,137.03,0.7722,88.82,0.0
2005-09-09,1.2442,1.1773,136.44,0.7739,88.27,0.0
2005-09-12,1.2592,1.1864,135.31,0.7699,87.55,0.0
2005-09-13,1.2619,1.1804,135.73,0.7685,87.69,0.0
2005-09-14,1.2585,1.1807,135.51,0.7709999999999999,87.71,0.0
2005-09-15,1.2671,1.1852,135.25,0.7664,87.35,0.0
2005-09-16,1.2687,1.1796,136.34,0.7673,87.79,0.0
2005-09-19,1.2772,1.1681,135.44,0.7665,87.3,0.0
2005-09-20,1.2809,1.1698,135.75,0.7675,87.38,0.0
2005-09-21,1.2718,1.1704,135.88,0.7698,87.54,0.0
2005-09-22,1.2795,1.1705,135.69,0.7624,87.3,0.0
2005-09-23,1.2916,1.1713,135.44,0.7575,87.02,0.0
2005-09-26,1.2896,1.1718,135.46,0.7558,87.05,0.0
2005-09-27,1.2959,1.1771,136.07,0.7557,87.41,0.0
2005-09-28,1.294,1.1745,136.1,0.759,87.45,0.0
2005-09-29,1.294,1.1715,136.05,0.7595,87.4,0.0
2005-09-30,1.2952,1.1619,136.5,0.7625,87.72,0.0
2005-10-03,1.3025,1.1645,135.95,0.7628,87.7,0.0
2005-10-04,1.3019999999999998,1.1725,136.15,0.763,87.75,0.0
2005-10-05,1.2958,1.1835,136.35,0.7565,88.05,0.0
2005-10-06,1.2694,1.1815,137.88,0.7584,89.16,0.0
2005-10-07,1.278,1.175,137.98,0.7559999999999999,89.05,0.0
2005-10-10,1.2844,1.1769,137.72,0.7587,88.9,0.0
2005-10-11,1.2909,1.1776,137.3,0.7523,88.75,0.0
2005-10-12,1.2864,1.1697,137.52,0.7551,88.85,0.0
2005-10-13,1.2890000000000001,1.183,137.8,0.7508,88.9,0.0
2005-10-14,1.2824,1.1852,137.8,0.752,88.9,0.0
2005-10-17,1.2908,1.1818,138.25,0.7490000000000001,88.99,0.0
2005-10-18,1.3001,1.1801,138.31,0.7485,89.0,0.0
2005-10-19,1.296,1.1753,138.18,0.7490000000000001,89.05,0.0
2005-10-20,1.2882,1.1777,138.61,0.7523,89.56,0.0
2005-10-21,1.2913,1.1864,138.55,0.7484,89.7,0.0
2005-10-24,1.2879,1.1872,138.32,0.7499,89.68,0.0
2005-10-25,1.276,1.176,139.09,0.757,90.05,0.0
2005-10-26,1.2826,1.1695,139.79,0.7545,90.3,0.0
2005-10-27,1.2735,1.172,140.17,0.7575,90.66,0.0
2005-10-28,1.2803,1.1773,139.55,0.75,90.31,0.0
2005-10-31,1.2886,1.1825,139.54,0.748,90.3,0.0
2005-11-01,1.2899,1.177,140.01,0.7443,90.5,0.0
2005-11-02,1.2782,1.1785,140.99,0.7427,91.4,0.0
2005-11-03,1.2918,1.1815,139.98,0.7391,90.7,0.0
2005-11-04,1.3061,1.1840000000000002,139.8,0.7336,90.53,0.0
2005-11-07,1.305,1.1871,138.86,0.7337,90.07,0.0
2005-11-08,1.31,1.1856,138.18,0.7354,89.5,0.0
2005-11-09,1.3090000000000002,1.1845,138.35,0.7366,89.73,0.0
2005-11-10,1.3147,1.1894,138.12,0.7303,89.87,0.0
2005-11-11,1.3133,1.1912,138.11,0.7323,89.8,0.0
2005-11-14,1.3179,1.1934,138.81,0.7278,90.12,0.0
2005-11-15,1.3179,1.1936,139.27,0.7329,90.26,0.0
2005-11-16,1.3235,1.1926,139.14,0.7317,89.95,0.0
2005-11-17,1.3172,1.1866,139.46,0.7344,90.1,0.0
2005-11-18,1.3154,1.1906,140.18,0.7332,90.6,0.0
2005-11-21,1.3197,1.1831,139.46,0.736,90.1,0.0
2005-11-22,1.3107,1.1733,140.39,0.7382,90.67,0.0
2005-11-23,1.3144,1.172,140.18,0.7379,90.39,0.0
2005-11-24,1.3159999999999998,1.1707,140.0,0.7389,90.29,0.0
2005-11-25,1.3194,1.1685,140.17,0.7357,90.65,0.0
2005-11-28,1.3030000000000002,1.1671,140.83,0.743,91.03,0.0
2005-11-29,1.3127,1.1685,140.93,0.738,91.08,0.0
2005-11-30,1.315,1.1654,141.27,0.7394,91.11,0.0
2005-12-01,1.3175,1.166,141.57,0.7415,91.55,0.0
2005-12-02,1.3177,1.1614,141.22,0.7488,91.51,0.0
2005-12-05,1.3069,1.1574,142.46,0.7516,92.44,0.0
2005-12-06,1.3052,1.1566,142.46,0.7541,92.54,0.0
2005-12-07,1.3132,1.1601,142.01,0.7467,92.2,0.0
2005-12-08,1.3004,1.1593,142.17,0.7494,92.54,0.0
2005-12-09,1.3019,1.1573,142.58,0.7505,92.65,0.0
2005-12-12,1.2912,1.1514,143.11,0.7549,92.77,0.0
2005-12-13,1.2925,1.1504,143.41,0.7545,92.8,0.0
2005-12-14,1.2815,1.1515,140.83,0.7551,91.55,0.0
2005-12-15,1.2895,1.1581,139.22,0.7472,90.11,0.0
2005-12-16,1.2905,1.1586,138.96,0.7435,89.7,0.0
2005-12-19,1.2924,1.1693,139.29,0.7405,89.76,0.0
2005-12-20,1.3084,1.1732,138.9,0.7332,89.48,0.0
2005-12-21,1.3132,1.1674,138.73,0.7333,89.3,0.0
2005-12-22,1.3114,1.1648,138.44,0.7312,88.87,0.0
2005-12-23,1.3130000000000002,1.1652,138.0,0.7278,88.58,0.0
2005-12-26,1.3130000000000002,1.166,138.01,0.7314,88.67,0.0
2005-12-27,1.3176,1.1744,138.96,0.7237,89.13,0.0
2005-12-28,1.3171,1.166,139.44,0.7291,89.49,0.0
2005-12-29,1.314,1.1644,139.55,0.733,89.67,0.0
2005-12-30,1.3145,1.1645,139.63,0.7332,89.75,0.0
2006-01-02,1.3145,1.1645,139.63,0.7332,89.75,0.0
2006-01-03,1.2898,1.1557,139.55,0.7408,90.01,0.0
2006-01-04,1.2754,1.1472,140.6,0.7478,90.95,0.0
2006-01-05,1.2756,1.1628,140.33,0.7481,90.86,0.0
2006-01-06,1.2693,1.1664,139.1,0.7548,90.13,0.0
2006-01-09,1.2757,1.1675,138.31,0.7544,89.7,0.0
2006-01-10,1.2796,1.1633,138.18,0.7495,89.45,0.0
2006-01-11,1.2748,1.1584,138.38,0.755,89.51,0.0
2006-01-12,1.2851,1.1625,137.51,0.7511,88.88,0.0
2006-01-13,1.2762,1.16,138.63,0.7545,89.48,0.0
2006-01-16,1.2729,1.1587,139.21,0.7538,89.8,0.0
2006-01-17,1.2808,1.1642,139.77,0.7522,90.2,0.0
2006-01-18,1.2803,1.1704,139.55,0.7475,90.05,0.0
2006-01-19,1.2852,1.1640000000000001,139.59,0.7473,89.84,0.0
2006-01-20,1.2770000000000001,1.1535,139.87,0.7486,90.23,0.0
2006-01-23,1.2577,1.1496,140.8,0.7528,89.8,0.0
2006-01-24,1.2599,1.1532,140.76,0.7514,90.91,0.0
2006-01-25,1.2644,1.1514,141.64,0.7526,91.55,0.0
2006-01-26,1.2692,1.1502,142.07,0.7526,91.66,0.0
2006-01-27,1.2833,1.1498,141.94,0.7517,91.4,0.0
2006-01-30,1.2872,1.1465,142.1,0.7484,91.35,0.0
2006-01-31,1.278,1.1381,142.64,0.7573,91.79,0.0
2006-02-01,1.2895,1.1406,142.22,0.7529,91.5,0.0
2006-02-02,1.285,1.1444,143.35,0.7542,92.21,0.0
2006-02-03,1.2944,1.145,143.09,0.7488,91.92,0.0
2006-02-06,1.3013,1.1464,142.3,0.7421,91.35,0.0
2006-02-07,1.298,1.153,141.45,0.7405,91.04,0.0
2006-02-08,1.3016,1.151,141.66,0.7387,91.13,0.0
2006-02-09,1.3008,1.1465,142.29,0.7394,91.39,0.0
2006-02-10,1.307,1.1540000000000001,140.4,0.7374,90.23,0.0
2006-02-13,1.306,1.1543,140.14,0.7387,90.1,0.0
2006-02-14,1.308,1.1528,139.82,0.7414,89.74,0.0
2006-02-15,1.3105,1.1572,140.12,0.7377,89.95,0.0
2006-02-16,1.3108,1.1579,140.09,0.7387,89.87,0.0
2006-02-17,1.3119999999999998,1.1522,140.93,0.7377,90.16,0.0
2006-02-20,1.307,1.148,141.2,0.741,90.5,0.0
2006-02-21,1.308,1.147,141.4,0.7390000000000001,90.7,0.0
2006-02-22,1.3119999999999998,1.1492,141.12,0.7366,90.4,0.0
2006-02-23,1.3088,1.153,139.67,0.7388,89.52,0.0
2006-02-24,1.3163,1.1475,138.89,0.7394,88.85,0.0
2006-02-27,1.3221,1.1405,137.73,0.7375,87.87,0.0
2006-02-28,1.3119,1.1358,137.97,0.7428,88.22,0.0
2006-03-01,1.3127,1.1348,138.4,0.7444,88.45,0.0
2006-03-02,1.2973,1.1312,139.48,0.7483,89.29,0.0
2006-03-03,1.2982,1.1356,140.15,0.7443,89.72,0.0
2006-03-06,1.2979,1.1403,141.24,0.7402,90.55,0.0
2006-03-07,1.3129,1.1498,140.05,0.7331,89.82,0.0
2006-03-08,1.3081,1.1576,140.41,0.7332,90.08,0.0
2006-03-09,1.3141,1.1625,140.8,0.7337,89.98,0.0
2006-03-10,1.3165,1.161,141.8,0.7315,90.4,0.0
2006-03-13,1.3123,1.1574,142.25,0.7339,90.65,0.0
2006-03-14,1.3019999999999998,1.1574,141.13,0.7367,90.18,0.0
2006-03-15,1.295,1.1543,141.65,0.7391,90.6,0.0
2006-03-16,1.2897,1.1519,142.3,0.7374,90.6,0.0
2006-03-17,1.2893,1.1591,141.27,0.7267,89.86,0.0
2006-03-20,1.2906,1.1608,141.35,0.7203,89.95,0.0
2006-03-21,1.3006,1.1629,141.74,0.7171,90.07,0.0
2006-03-22,1.3047,1.1654,141.12,0.7196,89.52,0.0
2006-03-23,1.3166,1.1646,141.12,0.7145,89.52,0.0
2006-03-24,1.3101,1.1679,141.34,0.7086,89.61,0.0
2006-03-27,1.3092,1.1694,140.17,0.7051,89.16,0.0
2006-03-28,1.3091,1.171,141.66,0.7045,90.1,0.0
2006-03-29,1.3101,1.1728,141.63,0.7067,89.87,0.0
2006-03-30,1.2969,1.1596,142.71,0.7143,90.43,0.0
2006-03-31,1.304,1.1675,142.65,0.7159,90.25,0.0
2006-04-03,1.3043,1.172,142.9,0.715,90.21,0.0
2006-04-04,1.2890000000000001,1.1628,144.03,0.7206,91.09,0.0
2006-04-05,1.2835,1.1617,144.27,0.7275,91.43,0.0
2006-04-06,1.2897,1.153,143.89,0.7313,91.2,0.0
2006-04-07,1.3006,1.1468,143.22,0.7261,90.94,0.0
2006-04-10,1.3019,1.1468,143.32,0.728,90.94,0.0
2006-04-11,1.2972,1.1444,143.6,0.7338,91.13,0.0
2006-04-12,1.2988,1.148,143.51,0.7321,91.28,0.0
2006-04-13,1.2978,1.1528,143.47,0.7271,91.34,0.0
2006-04-14,1.2987,1.1501,143.58,0.7281,91.32,0.0
2006-04-17,1.2793,1.1457,144.4,0.7378,92.1,0.0
2006-04-18,1.2723,1.1411,144.42,0.7413,92.2,0.0
2006-04-19,1.2666,1.1359,145.26,0.7474,92.6,0.0
2006-04-20,1.2781,1.1396,144.8,0.7376,91.97,0.0
2006-04-21,1.2755,1.1376,144.02,0.7448,91.45,0.0
2006-04-24,1.2663,1.1369,141.91,0.7445,90.33,0.0
2006-04-25,1.2670000000000001,1.1311,142.71,0.7453,90.61,0.0
2006-04-26,1.2701,1.128,142.84,0.7524,90.31,0.0
2006-04-27,1.2595,1.123,143.03,0.7565,90.58,0.0
2006-04-28,1.2411,1.117,143.55,0.76,91.68,0.0
2006-05-01,1.2407,1.1133,142.61,0.7593,91.29,0.0
2006-05-02,1.2366,1.107,142.91,0.7622,91.51,0.0
2006-05-03,1.2361,1.1078,143.54,0.7701,91.9,0.0
2006-05-04,1.2261,1.1066,144.26,0.772,92.55,0.0
2006-05-05,1.2247,1.1068,143.12,0.772,91.64,0.0
2006-05-08,1.2283,1.1119,141.88,0.7687,90.93,0.0
2006-05-09,1.2208,1.1004,141.72,0.7736,91.03,0.0
2006-05-10,1.2154,1.1013,141.22,0.7763,90.7,0.0
2006-05-11,1.2136,1.1029,142.05,0.775,91.21,0.0
2006-05-12,1.199,1.1093,142.14,0.7738,91.84,0.0
2006-05-15,1.2096,1.1143,141.2,0.765,91.03,0.0
2006-05-16,1.2073,1.1077,141.13,0.7685,90.92,0.0
2006-05-17,1.2146,1.1143,141.39,0.7581,91.3,0.0
2006-05-18,1.2056,1.1204,142.35,0.7638,91.9,0.0
2006-05-19,1.2159,1.1214,142.75,0.7574,91.9,0.0
2006-05-22,1.2044,1.1152,143.34,0.7532,92.52,0.0
2006-05-23,1.2059,1.1176,143.17,0.7589,92.25,0.0
2006-05-24,1.2155,1.1203,143.91,0.7525,92.66,0.0
2006-05-25,1.2167,1.107,143.01,0.7604,91.78,0.0
2006-05-26,1.2265,1.1076,143.43,0.7575,91.78,0.0
2006-05-29,1.2246,1.1055,143.51,0.7581,91.88,0.0
2006-05-30,1.2112,1.0995,144.36,0.7625,92.59,0.0
2006-05-31,1.2187,1.1012,144.29,0.7521,92.32,0.0
2006-06-01,1.2216,1.1024,144.24,0.7475,92.24,0.0
2006-06-02,1.2075,1.1014,144.27,0.7519,92.48,0.0
2006-06-05,1.207,1.1037,144.82,0.7504,92.85,0.0
2006-06-06,1.2142,1.1132,145.22,0.7399,93.17,0.0
2006-06-07,1.2207,1.1124,145.2,0.7406,92.92,0.0
2006-06-08,1.2328,1.1224,144.35,0.7406,92.63,0.0
2006-06-09,1.2312,1.1162,144.1,0.7477,92.55,0.0
2006-06-12,1.2319,1.0975,144.07,0.7471,92.75,0.0
2006-06-13,1.2397,1.1131,144.66,0.7371,93.06,0.0
2006-06-14,1.2314,1.1141,144.92,0.7358,93.39,0.0
2006-06-15,1.2324,1.115,145.04,0.741,93.3,0.0
2006-06-16,1.23,1.1227,145.58,0.7382,93.55,0.0
2006-06-19,1.2406,1.1193,145.14,0.7364,93.01,0.0
2006-06-20,1.2386,1.1175,144.56,0.7378,92.74,0.0
2006-06-21,1.2333,1.1086,145.31,0.7388,93.02,0.0
2006-06-22,1.2425,1.1183,146.11,0.7342,93.45,0.0
2006-06-23,1.2481,1.1236,145.85,0.7317,93.35,0.0
2006-06-26,1.2429,1.1222,146.32,0.7322,93.59,0.0
2006-06-27,1.2427,1.1219,146.32,0.7336,93.55,0.0
2006-06-28,1.2462,1.1223,146.13,0.7286,93.37,0.0
2006-06-29,1.2362,1.1103,145.64,0.7381,93.04,0.0
2006-06-30,1.2235,1.1171,146.35,0.743,93.55,0.0
2006-07-03,1.2235,1.11,146.92,0.7435,93.77,0.0
2006-07-04,1.2255,1.1064,146.59,0.7451,93.49,0.61
2006-07-05,1.2317,1.1116,147.33,0.7418,93.93,0.6041
2006-07-06,1.2285,1.1124,147.1,0.746,93.66,0.6047
2006-07-07,1.2218,1.1134,146.09,0.7515,93.22,0.6109
2006-07-10,1.2301,1.1245,145.31,0.7468,92.75,0.6104
2006-07-11,1.2256,1.1320000000000001,145.9,0.7528,93.16,0.6165
2006-07-12,1.2339,1.1345,146.72,0.7524,93.61,0.6157
2006-07-13,1.2294,1.1315,146.46,0.7538,93.81,0.6184
2006-07-14,1.2366,1.1271,146.86,0.7529,93.96,0.6206
2006-07-17,1.2476,1.1354,146.78,0.7476,93.94,0.621
2006-07-18,1.2524,1.1357,146.82,0.7461,93.72,0.6244
2006-07-19,1.247,1.1354,147.16,0.7498,93.64,0.6239
2006-07-20,1.2439,1.1316,147.66,0.7521,93.93,0.6221
2006-07-21,1.2366,1.1376,147.44,0.7527,93.95,0.6229
2006-07-24,1.246,1.141,147.55,0.7544,93.74,0.6226
2006-07-25,1.2523,1.1418,147.47,0.753,93.59,0.6225
2006-07-26,1.2425,1.1364,147.7,0.7614,93.59,0.622
2006-07-27,1.2388,1.1368,147.05,0.7622,93.51,0.6203
2006-07-28,1.2336,1.1321,146.25,0.7672,92.98,0.6179
2006-07-31,1.2302,1.1318,146.41,0.7662,93.18,0.6174
2006-08-01,1.2266,1.1303,146.79,0.7662,93.38,0.6202
2006-08-02,1.2295,1.126,146.63,0.7638,93.13,0.6218
2006-08-03,1.2305,1.1255,147.23,0.7607,93.4,0.6181
2006-08-04,1.222,1.1286,147.28,0.7652,93.58,0.626
2006-08-07,1.2258,1.1196,147.81,0.7631,93.9,0.6242
2006-08-08,1.2243,1.1212,147.79,0.7618,93.89,0.6244
2006-08-09,1.2265,1.1203,148.5,0.7657,94.1,0.6287
2006-08-10,1.2339,1.1271,147.47,0.7672,93.38,0.6326
2006-08-11,1.2429999999999999,1.1246,148.03,0.7655,93.57,0.633
2006-08-14,1.2423,1.127,148.43,0.7594,93.96,0.6282
2006-08-15,1.2373,1.1231,148.42,0.7648,93.85,0.6347
2006-08-16,1.2301,1.1175,148.77,0.7679,94.16,0.6412
2006-08-17,1.2326,1.1216,148.74,0.7608,94.08,0.639
2006-08-18,1.2325,1.1256,148.51,0.7584,93.91,0.639
2006-08-21,1.2235,1.117,149.41,0.7633,94.67,0.6396
2006-08-22,1.2349,1.1162,149.24,0.7621,94.42,0.6369
2006-08-23,1.2344,1.1126,148.87,0.7632,94.26,0.6394
2006-08-24,1.2392,1.1102,148.66,0.7615,94.0,0.6341
2006-08-25,1.2386,1.109,149.67,0.7559999999999999,94.69,0.6346
2006-08-28,1.2356,1.1108,149.82,0.7595,94.82,0.6375
2006-08-29,1.2289,1.1076,149.53,0.7639,94.88,0.6434
2006-08-30,1.2279,1.1092,150.31,0.7633,95.34,0.6478
2006-08-31,1.23,1.1045,150.41,0.7633,95.4,0.6554
2006-09-01,1.2303,1.1053,150.25,0.7665,95.12,0.6553
2006-09-04,1.2285,1.1072,149.29,0.7705,94.45,0.6515
2006-09-05,1.2338,1.1112,148.62,0.7714,93.97,0.6449
2006-09-06,1.2343,1.1056,149.41,0.7667,94.47,0.6487
2006-09-07,1.2426,1.1098,148.16,0.7587,93.64,0.6449
2006-09-08,1.2474,1.1204,148.1,0.7537,93.7,0.637
2006-09-11,1.2451,1.1214,149.31,0.7507,93.53,0.639
2006-09-12,1.2503,1.1192,149.73,0.7506,94.39,0.6408
2006-09-13,1.251,1.1208,149.23,0.7527,93.96,0.6538
2006-09-14,1.2524,1.1182,149.73,0.7543,93.85,0.6606
2006-09-15,1.2563,1.1192,148.94,0.7522,93.65,0.6617
2006-09-18,1.251,1.1179,149.71,0.755,94.23,0.6637
2006-09-19,1.2516,1.1284,149.06,0.7525,93.94,0.6579
2006-09-20,1.2496,1.128,149.01,0.7523,93.93,0.6597
2006-09-21,1.2422,1.1187,148.77,0.757,93.55,0.6608
2006-09-22,1.2347,1.1174,148.96,0.7506,94.29,0.6618
2006-09-25,1.2369,1.1159999999999999,148.6,0.7536,94.14,0.6693
2006-09-26,1.2423,1.1133,148.68,0.7532,94.25,0.6587
