,CBOE_VX1_FWd,CBOE_VX1_FWo,CBOE_VX1_FWh,CBOE_VX1_FWl,CBOE_VX1_FWs,CBOE_VX1_FWv,CBOE_VX1_FWpo,CME_US1_FWd,CME_US1_FWo,CME_US1_FWh,CME_US1_FWl,CME_US1_FWs,CME_US1_FWv,CME_US1_FWpo,CME_FV1_FWd,CME_FV1_FWo,CME_FV1_FWh,CME_FV1_FWl,CME_FV1_FWs,CME_FV1_FWv,CME_FV1_FWpo,CME_C1_FWd,CME_C1_FWo,CME_C1_FWh,CME_C1_FWl,CME_C1_FWs,CME_C1_FWv,CME_C1_FWpo,CME_RR1_FWd,CME_RR1_FWo,CME_RR1_FWh,CME_RR1_FWl,CME_RR1_FWs,CME_RR1_FWv,CME_RR1_FWpo,CME_BO1_FWd,CME_BO1_FWo,CME_BO1_FWh,CME_BO1_FWl,CME_BO1_FWs,CME_BO1_FWv,CME_BO1_FWpo,CME_S1_FWd,CME_S1_FWo,CME_S1_FWh,CME_S1_FWl,CME_S1_FWs,CME_S1_FWv,CME_S1_FWpo,CME_W1_FWd,CME_W1_FWo,CME_W1_FWh,CME_W1_FWl,CME_W1_FWs,CME_W1_FWv,CME_W1_FWpo,CME_AD1_FWd,CME_AD1_FWo,CME_AD1_FWh,CME_AD1_FWl,CME_AD1_FWs,CME_AD1_FWv,CME_AD1_FWpo,CME_BP1_FWd,CME_BP1_FWo,CME_BP1_FWh,CME_BP1_FWl,CME_BP1_FWs,CME_BP1_FWv,CME_BP1_FWpo,CME_CD1_FWd,CME_CD1_FWo,CME_CD1_FWh,CME_CD1_FWl,CME_CD1_FWs,CME_CD1_FWv,CME_CD1_FWpo,CEM_ED1_FWd,CEM_ED1_FWo,CEM_ED1_FWh,CEM_ED1_FWl,CEM_ED1_FWs,CEM_ED1_FWv,CEM_ED1_FWpo,CME_JY1_FWd,CME_JY1_FWo,CME_JY1_FWh,CME_JY1_FWl,CME_JY1_FWs,CME_JY1_FWv,CME_JY1_FWpo,CME_LC1_FWd,CME_LC1_FWo,CME_LC1_FWh,CME_LC1_FWl,CME_LC1_FWs,CME_LC1_FWv,CME_LC1_FWpo,CME_MP1_FWd,CME_MP1_FWo,CME_MP1_FWh,CME_MP1_FWl,CME_MP1_FWs,CME_MP1_FWv,CME_MP1_FWpo,CME_LB1_FWd,CME_LB1_FWo,CME_LB1_FWh,CME_LB1_FWl,CME_LB1_FWs,CME_LB1_FWv,CME_LB1_FWpo,CME_SF1_FWd,CME_SF1_FWo,CME_SF1_FWh,CME_SF1_FWl,CME_SF1_FWs,CME_SF1_FWv,CME_SF1_FWpo,CME_RB1_FWd,CME_RB1_FWo,CME_RB1_FWh,CME_RB1_FWl,CME_RB1_FWs,CME_RB1_FWv,CME_RB1_FWpo,CME_HO1_FWd,CME_HO1_FWo,CME_HO1_FWh,CME_HO1_FWl,CME_HO1_FWs,CME_HO1_FWv,CME_HO1_FWpo,CME_NG1_FWd,CME_NG1_FWo,CME_NG1_FWh,CME_NG1_FWl,CME_NG1_FWs,CME_NG1_FWv,CME_NG1_FWpo,CME_CL1_FWd,CME_CL1_FWo,CME_CL1_FWh,CME_CL1_FWl,CME_CL1_FWs,CME_CL1_FWv,CME_CL1_FWpo,CME_RB1_FWd,CME_RB1_FWo,CME_RB1_FWh,CME_RB1_FWl,CME_RB1_FWs,CME_RB1_FWv,CME_RB1_FWpo
1129,2014-11-12,14.85,15.4,14.83,15.2,56244,143302,2014-11-12,140.9375,141.75,140.75,141.125,271126,813594,2014-11-12,119.28125,119.51562,119.24219,119.35938,399059,1943693,2014-11-12,373.5,385.0,372.75,377.75,337018,473151,2014-11-05,12.425,12.495,12.385,12.415,245.0,7124.0,2014-11-12,32.95,33.4,32.19,32.22,76744,120742,2014-11-12,1063.25,1086.25,1044.25,1047.75,176717,305376,2014-11-12,524.25,545.75,522.75,542.75,137624,144000,2014-11-11,0.8599,0.8698,0.857,0.8651,112737.0,123564.0,2014-11-12,1.5911,1.5937,1.5771,1.5777,141612,149429,2014-11-12,0.8812,0.886,0.8797,0.8838,62684.0,94818.0,,,,,,,,2014-11-12,8635.0,8706.0,8628.0,8656.0,209039,223177,2014-11-12,167.0,168.35,166.525,167.75,37179,103991,2014-11-10,73710.0,73880.0,73290.0,73360.0,39968.0,123139.0,2014-11-05,321.6,326.5,319.5,324.4,441.0,3334.0,2014-11-11,1.033,1.0394,1.0312,1.0363,28624.0,60681.0,2014-11-12,2.1,2.138,2.09,2.107,79798,79568,2014-11-12,2.4519,2.4781,2.4296,2.4469,72676,97696,2014-11-12,4.218,4.227,4.143,4.185,147158,122942,2014-11-12,77.5,78.08,76.63,77.18,377734,229667,2014-11-12,2.1,2.138,2.09,2.107,79798,79568
1130,2014-11-11,14.95,15.27,14.75,14.85,51033,135145,2014-11-11,140.875,141.0625,140.53125,140.71875,40814,815001,2014-11-11,119.33594,119.375,119.21094,119.25,85897,1945898,2014-11-11,368.25,374.5,365.5,373.75,223988,499916,2014-11-04,12.305,12.445,12.225,12.435,437.0,7076.0,2014-11-11,32.37,33.06,32.31,32.87,51339,126294,2014-11-11,1022.0,1073.5,1020.25,1064.0,156490,305382,2014-11-11,518.0,526.5,511.75,525.25,95078,163724,2014-11-10,0.8623,0.8661,0.8587,0.8593,74572.0,129745.0,2014-11-11,1.5839,1.5942,1.5831,1.5882,72579,149076,2014-11-11,0.8782,0.8828,0.8764,0.8812,44843.0,95328.0,,,,,,,,2014-11-11,8710.0,8725.0,8613.0,8643.0,206251,213548,2014-11-11,167.1,168.1,166.475,167.25,28582,111010,2014-11-07,73120.0,73880.0,73080.0,73770.0,39547.0,127513.0,2014-11-04,323.5,324.6,320.2,322.1,384.0,3226.0,2014-11-10,1.0363,1.0402,1.0329,1.0332,33998.0,60993.0,2014-11-11,2.0981,2.1127,2.075,2.1036,58207,84120,2014-11-11,2.459,2.473,2.4324,2.4687,70883,99584,2014-11-11,4.266,4.311,4.121,4.247,183391,136722,2014-11-11,77.18,78.04,76.42,77.94,332196,248795,2014-11-11,2.0981,2.1127,2.075,2.1036,58207,84120
1131,2014-11-10,15.5,15.65,14.9,14.95,60861,125046,2014-11-10,141.90625,142.25,140.875,140.96875,209089,822650,2014-11-10,119.5625,119.78906,119.3125,119.32812,521058,1956589,2014-11-10,366.0,378.75,364.75,369.25,310022,530315,2014-11-03,12.29,12.405,12.24,12.33,414.0,6999.0,2014-11-10,32.43,32.93,32.05,32.36,70650,133469,2014-11-10,1035.5,1058.0,1021.75,1025.75,129995,303439,2014-11-10,514.0,524.5,511.25,517.25,87694,184901,2014-11-07,0.8538,0.8638,0.852,0.8615,138731.0,129760.0,2014-11-10,1.5877,1.5913,1.5836,1.5847,64208,153922,2014-11-10,0.8823,0.8842,0.8776,0.878,51190.0,98114.0,,,,,,,,2014-11-10,8735.0,8784.0,8704.0,8704.0,154055,208044,2014-11-10,167.225,167.9,166.9,167.125,23740,117517,2014-11-06,73460.0,73590.0,73070.0,73110.0,40718.0,125245.0,2014-11-03,325.3,326.7,322.6,324.5,358.0,3209.0,2014-11-07,1.0284,1.0365,1.0268,1.0342,59306.0,60606.0,2014-11-10,2.1335,2.1755,2.0923,2.1011,70462,92575,2014-11-10,2.5006,2.5468,2.458,2.4693,86353,105605,2014-11-10,4.509,4.544,4.246,4.255,185416,148167,2014-11-10,78.5,79.85,77.13,77.4,338566,260217,2014-11-10,2.1335,2.1755,2.0923,2.1011,70462,92575
1132,2014-11-07,15.5,15.85,15.43,15.5,55367,113697,2014-11-07,140.5,141.96875,140.25,141.65625,433423,809532,2014-11-07,119.15625,119.60156,119.04688,119.57031,875382,1934340,2014-11-07,370.0,371.75,364.25,367.5,207758,557039,2014-10-31,12.183,12.241,12.058,12.229,631.0,5651.0,2014-11-07,32.52,32.83,32.27,32.4,49578,139231,2014-11-07,1027.25,1039.0,1019.25,1036.75,107617,303252,2014-11-07,520.5,520.5,511.0,514.5,64523,192655,2014-11-06,0.855,0.8604,0.853,0.8549,123050.0,129503.0,2014-11-07,1.5833,1.5883,1.5786,1.586,105198,148788,2014-11-07,0.8742,0.8832,0.8727,0.8818,87669.0,99859.0,,,,,,,,2014-11-07,8682.0,8755.0,8652.0,8733.0,278618,211666,2014-11-07,165.4,167.275,165.1,166.8,26107,124239,2014-11-05,73550.0,73610.0,73060.0,73480.0,39685.0,122909.0,2014-10-31,323.68,325.94,322.8,323.88,237.0,2627.0,2014-11-06,1.0367,1.0416,1.0272,1.0291,64959.0,60998.0,2014-11-07,2.13,2.161,2.12,2.1352,86138,106471,2014-11-07,2.4571,2.5065,2.4432,2.4995,88364,111573,2014-11-07,4.429,4.494,4.282,4.412,228871,159628,2014-11-07,77.86,79.41,77.47,78.65,324844,275061,2014-11-07,2.13,2.161,2.12,2.1352,86138,106471
1133,2014-11-06,15.9,16.27,15.45,15.45,57007,105956,2014-11-06,141.15625,141.4375,140.40625,140.65625,292566,818735,2014-11-06,119.34375,119.4375,119.11719,119.21094,568221,1933253,2014-11-06,369.5,374.5,366.5,371.25,172062,574554,2014-10-30,12.195,12.311,12.016,12.09,1507.0,4360.0,2014-11-06,32.68,32.95,32.5,32.53,54903,145543,2014-11-06,1019.0,1040.5,1011.5,1028.0,137112,303560,2014-11-06,525.0,528.0,520.0,520.25,45979,195904,2014-11-05,0.8728,0.8737,0.854,0.8556,154271.0,122596.0,2014-11-06,1.5957,1.5997,1.5819,1.5833,104012,144125,2014-11-06,0.8766,0.8779,0.873,0.8745,53965.0,96758.0,,,,,,,,2014-11-06,8719.0,8770.0,8659.0,8701.0,260236,206077,2014-11-06,165.225,166.45,165.075,165.35,17670,127066,2014-11-04,73330.0,73640.0,72920.0,73590.0,37019.0,123845.0,2014-10-30,322.5,324.92,320.6,323.0,352.0,2041.0,2014-11-05,1.0423,1.0438,1.0353,1.0369,52809.0,59243.0,2014-11-06,2.0965,2.1351,2.0774,2.1301,87011,115324,2014-11-06,2.4449,2.4627,2.4224,2.4587,71514,117225,2014-11-06,4.209,4.457,4.111,4.404,257541,154283,2014-11-06,78.87,78.98,77.12,77.91,305889,289919,2014-11-06,2.0965,2.1351,2.0774,2.1301,87011,115324
1134,2014-11-05,16.23,16.33,15.85,15.9,48672,97324,2014-11-05,141.28125,141.5,140.75,141.09375,250431,825125,2014-11-05,119.34375,119.375,119.1875,119.33594,518969,1917484,2014-11-05,364.0,371.75,359.0,370.25,212227,581045,2014-10-29,12.096,12.292,12.037,12.228,716.0,3414.0,2014-11-05,33.11,33.23,32.32,32.72,59217,149474,2014-11-05,1010.0,1021.5,995.25,1019.25,112892,301780,2014-11-05,532.0,532.5,518.75,524.75,61436,201092,2014-11-04,0.8664,0.8725,0.862,0.8717,115079.0,126712.0,2014-11-05,1.5997,1.6017,1.5862,1.5972,127148,142480,2014-11-05,0.8762,0.8785,0.8712,0.8763,72877.0,92367.0,,,,,,,,2014-11-05,8817.0,8819.0,8710.0,8720.0,235205,204309,2014-11-05,166.65,166.7,164.9,165.2,23607,132511,2014-11-03,73920.0,74130.0,73270.0,73350.0,43126.0,123547.0,2014-10-29,326.96,328.66,318.8,321.32,494.0,1552.0,2014-11-04,1.036,1.0441,1.036,1.0427,41293.0,57561.0,2014-11-05,2.0728,2.1245,2.0484,2.0867,68768,117909,2014-11-05,2.4393,2.4829,2.4138,2.4387,80584,117175,2014-11-05,4.144,4.315,4.132,4.194,187960,157762,2014-11-05,77.36,79.35,76.46,78.68,458730,302405,2014-11-05,2.0728,2.1245,2.0484,2.0867,68768,117909
1135,2014-11-04,16.25,16.8,16.1,16.25,46389,88247,2014-11-04,141.09375,141.875,141.03125,141.25,324220,827815,2014-11-04,119.36719,119.49219,119.28906,119.32031,513245,1919020,2014-11-04,372.5,372.5,364.0,364.5,177754,596323,2014-10-28,12.299,12.334,11.183,12.105,1063.0,2806.0,2014-11-04,34.07,34.07,33.05,33.07,54542,150650,2014-11-04,1028.0,1030.0,1004.5,1009.75,115838,297127,2014-11-04,538.25,538.75,529.0,530.5,40591,204246,2014-11-03,0.8734,0.8736,0.8652,0.8661,112394.0,119834.0,2014-11-04,1.597,1.6011,1.596,1.5997,68730,141890,2014-11-04,0.8798,0.8809,0.8741,0.8769,61696.0,95046.0,,,,,,,,2014-11-04,8788.0,8839.0,8786.0,8807.0,213317,208222,2014-11-04,167.0,167.25,166.35,166.65,16776,135756,2014-10-31,74230.0,74410.0,73890.0,74040.0,48654.0,121513.0,2014-10-28,335.66,336.34,326.18,326.8,464.0,1226.0,2014-11-03,1.0374,1.0381,1.0321,1.0367,42140.0,57739.0,2014-11-04,2.11,2.1162,2.0603,2.078,66505,120617,2014-11-04,2.473,2.4855,2.4298,2.4427,79375,121617,2014-11-04,4.041,4.179,4.029,4.129,192286,164159,2014-11-04,78.22,78.41,75.84,77.19,445741,306418,2014-11-04,2.11,2.1162,2.0603,2.078,66505,120617
1136,2014-11-03,16.05,16.42,15.85,16.25,34026,85349,2014-11-03,141.1875,141.625,140.4375,141.0625,325416,824948,2014-11-03,119.46875,119.55469,119.15625,119.32031,560107,1905967,2014-11-03,374.5,375.25,370.5,373.5,157163,604872,2014-10-27,12.38,12.455,12.23,12.235,926.0,2345.0,2014-11-03,34.8,34.81,34.01,34.03,42185,150999,2014-11-03,1044.0,1047.75,1026.5,1029.75,117936,298457,2014-11-03,536.25,539.25,526.75,538.25,48197,208513,2014-10-31,0.8813,0.8818,0.8738,0.8769,136514.0,120074.0,2014-11-03,1.5969,1.6027,1.592,1.5971,85066,139257,2014-11-03,0.8858,0.8868,0.878,0.8789,63682.0,92887.0,,,,,,,,2014-11-03,8874.0,8887.0,8758.0,8793.0,244289,208399,2014-11-03,165.75,167.325,165.175,167.05,22131,137563,2014-10-30,73860.0,74320.0,73730.0,74180.0,54956.0,121711.0,2014-10-27,335.9,338.8,334.0,334.1,200.0,1001.0,2014-10-31,1.0463,1.0467,1.0353,1.0392,64540.0,57376.0,2014-11-03,2.1479,2.162,2.1069,2.1176,62474,123988,2014-11-03,2.5109,2.5345,2.475,2.4899,77433,123151,2014-11-03,4.007,4.065,3.989,4.046,159394,166606,2014-11-03,80.59,80.98,78.08,78.78,398037,319526,2014-11-03,2.1479,2.162,2.1069,2.1176,62474,123988
1137,2014-10-31,16.26,16.286,15.464,16.0,46457,93127,2014-10-31,141.46875,141.59375,140.625,141.09375,397210,842688,2014-10-31,119.60938,119.67969,119.32812,119.42969,709891,1901748,2014-10-31,372.75,378.0,368.0,376.75,190175,618089,2014-10-24,12.32,12.425,12.31,12.405,940.0,2933.0,2014-10-31,34.3,34.95,34.01,34.8,62463,153405,2014-10-31,1027.2,1053.65,1015.65,1048.7,132378,247035,2014-10-31,536.0,539.0,523.0,532.5,60405,212887,2014-10-30,0.8765,0.8813,0.8728,0.8803,104642.0,119545.0,2014-10-31,1.5996,1.6006,1.5936,1.5985,101253,140263,2014-10-31,0.8928,0.893,0.8813,0.886,100070.0,87746.0,,,,,,,,2014-10-31,9154.0,9162.0,8893.0,8908.0,433546,191808,2014-10-31,167.45,167.75,165.45,166.05,30846,138465,2014-10-29,74230.0,74360.0,73810.0,73960.0,50792.0,121752.0,2014-10-24,332.5,336.8,332.5,336.6,290.0,1010.0,2014-10-30,1.0481,1.0484,1.0407,1.0463,47071.0,57361.0,2014-10-31,2.1679,2.1703,2.12376,2.15214,50519,100516,2014-10-31,2.50108,2.52214,2.46192,2.51162,59426,94584,2014-10-31,3.858,3.955,3.835,3.873,159088,166759,2014-10-31,81.04,81.27,79.55,80.54,307610,323258,2014-10-31,2.1679,2.1703,2.12376,2.15214,50519,100516
1138,2014-10-30,16.3,16.87,15.9,16.24,61439,104369,2014-10-30,141.46875,142.125,141.25,141.5625,354494,849866,2014-10-30,119.52344,119.64844,119.35938,119.59375,702094,1877372,2014-10-30,374.75,381.0,371.5,374.0,202101,629009,2014-10-23,12.555,12.56,12.33,12.365,902.0,3312.0,2014-10-30,34.26,34.59,33.8,34.31,62458,157989,2014-10-30,1046.1,1057.05,1026.8,1027.55,129169,202314,2014-10-30,538.25,545.5,532.5,536.0,53278,219598,2014-10-29,0.8824,0.8882,0.8746,0.8775,116935.0,119500.0,2014-10-30,1.6008,1.6032,1.5944,1.5997,86385,138889,2014-10-30,0.8929,0.8946,0.8899,0.8924,50541.0,86303.0,,,,,,,,2014-10-30,9191.0,9197.0,9137.0,9149.0,187868,183867,2014-10-30,166.925,168.0,166.1,167.325,24395,141548,2014-10-28,73590.0,74230.0,73540.0,74000.0,42533.0,125666.0,2014-10-23,329.6,336.0,329.5,329.6,251.0,1111.0,2014-10-29,1.0561,1.0595,1.0476,1.0489,36271.0,56625.0,2014-10-30,2.19644,2.2006,2.16336,2.17492,43785,79603,2014-10-30,2.52364,2.52644,2.49462,2.50812,54067,73086,2014-10-30,3.793,3.873,3.768,3.827,103384,165409,2014-10-30,81.93,82.09,80.72,81.12,279510,324039,2014-10-30,2.19644,2.2006,2.16336,2.17492,43785,79603
1139,2014-10-29,15.78,16.648,15.742,16.3,94104,119193,2014-10-29,141.4375,141.65625,140.5,141.375,316215,850270,2014-10-29,119.875,119.95312,119.33594,119.44531,800078,1879697,2014-10-29,364.25,376.0,362.5,375.25,215948,638826,2014-10-22,12.57,12.59,12.515,12.53,800.0,3700.0,2014-10-29,32.84,34.3,32.72,34.18,85536,158748,2014-10-29,1008.2,1047.4,1007.0,1045.4,155469,160677,2014-10-29,531.0,540.5,527.5,538.25,45718,223857,2014-10-28,0.8771,0.8852,0.8765,0.8826,75907.0,121655.0,2014-10-29,1.6125,1.6155,1.5996,1.6013,88230,137608,2014-10-29,0.8943,0.8981,0.8898,0.8922,63992.0,88830.0,,,,,,,,2014-10-29,9251.0,9269.0,9180.0,9196.0,135612,181314,2014-10-29,167.625,168.375,165.975,166.75,24451,145646,2014-10-27,73640.0,73700.0,73140.0,73490.0,47192.0,126373.0,2014-10-22,329.7,331.0,328.5,328.7,302.0,1252.0,2014-10-28,1.0533,1.0591,1.0517,1.0565,32809.0,56398.0,2014-10-29,2.1818,2.23062,2.18064,2.20506,47275,59226,2014-10-29,2.49256,2.54976,2.49154,2.5304,48172,55480,2014-10-29,3.7284,3.8322,3.68,3.776,131829,133674,2014-10-29,81.55,82.88,81.44,82.2,289766,328347,2014-10-29,2.1818,2.23062,2.18064,2.20506,47275,59226
1140,2014-10-28,16.93,16.944,15.69,15.74,88063,136672,2014-10-28,141.90625,142.15625,141.25,141.53125,332786,849900,2014-10-28,119.99219,120.0625,119.84375,119.92969,503785,1886551,2014-10-28,362.5,371.75,361.25,364.5,221032,648853,2014-10-21,12.505,12.555,12.435,12.555,1601.0,4348.0,2014-10-28,32.23,32.94,32.16,32.79,56869,164562,2014-10-28,1005.75,1035.8,1001.3,1009.4,159170,138934,2014-10-28,525.5,533.0,523.25,530.75,44792,226557,2014-10-27,0.8772,0.8795,0.8758,0.8777,53376.0,120904.0,2014-10-28,1.6112,1.6177,1.6082,1.6123,71929,137852,2014-10-28,0.8877,0.8946,0.8875,0.8927,55748.0,90558.0,,,,,,,,2014-10-28,9276.0,9289.0,9245.0,9255.0,130159,183249,2014-10-28,167.775,168.15,166.75,167.775,13135,147023,2014-10-24,73500.0,73760.0,73430.0,73560.0,32095.0,127496.0,2014-10-21,330.6,333.0,329.2,329.6,320.0,1360.0,2014-10-27,1.0509,1.0555,1.0506,1.0545,29064.0,55640.0,2014-10-28,2.15386,2.1928,2.14884,2.18792,41703,43385,2014-10-28,2.4674,2.50122,2.45986,2.49062,32689,40811,2014-10-28,3.6164,3.7286,3.5884,3.6982,106286,108026,2014-10-28,80.64,81.66,80.36,81.42,232106,330846,2014-10-28,2.15386,2.1928,2.14884,2.18792,41703,43385
1141,2014-10-27,16.95,17.83,16.7,16.95,88947,149291,2014-10-27,141.75,142.28125,141.40625,141.96875,210316,851728,2014-10-27,119.89844,120.07812,119.80469,120.02344,442211,1879617,2014-10-27,351.75,363.75,348.5,363.0,171841,660516,2014-10-20,12.585,12.65,12.5,12.5,930.0,4839.0,2014-10-27,32.3,32.46,31.95,32.23,42341,164025,2014-10-27,973.5,1008.25,967.75,1006.0,157344,139892,2014-10-27,516.0,526.5,510.5,522.75,50360,228762,2014-10-24,0.8728,0.8793,0.8688,0.8765,85606.0,119366.0,2014-10-27,1.6078,1.6141,1.6077,1.6122,51404,139167,2014-10-27,0.8886,0.8906,0.8873,0.8888,34184.0,90140.0,,,,,,,,2014-10-27,9241.0,9297.0,9240.0,9290.0,116082,179899,2014-10-27,167.2,168.55,166.725,167.825,14863,147464,2014-10-23,73460.0,73830.0,73460.0,73600.0,31570.0,127288.0,2014-10-20,334.0,334.7,330.2,330.9,436.0,1473.0,2014-10-24,1.0482,1.0533,1.0479,1.0504,23977.0,55500.0,2014-10-27,2.1854,2.1876,2.1305,2.1702,31935,30478,2014-10-27,2.4812,2.4858,2.4453,2.4753,25514,27153,2014-10-27,3.6296,3.6744,3.577,3.5914,61095,80702,2014-10-27,81.27,81.29,79.44,81.0,293431,331898,2014-10-27,2.1854,2.1876,2.1305,2.1702,31935,30478
1142,2014-10-24,17.3,18.4,16.9,16.95,110006,156688,2014-10-24,141.75,142.53125,141.625,141.71875,353510,866873,2014-10-24,119.92969,120.15625,119.90625,119.9375,672501,1899425,2014-10-24,359.25,365.0,352.25,353.0,161700,667119,2014-10-17,12.515,12.55,12.5,12.545,1218.0,5392.0,2014-10-24,32.61,32.79,32.08,32.39,44576,166113,2014-10-24,991.5,1002.0,976.5,977.5,179565,231196,2014-10-24,525.5,539.25,517.25,517.75,57182,230093,2014-10-23,0.8733,0.8775,0.8717,0.8725,90022.0,116635.0,2014-10-24,1.6022,1.6092,1.6004,1.607,68776,137011,2014-10-24,0.8889,0.8921,0.8882,0.8893,40435.0,91790.0,,,,,,,,2014-10-24,9238.0,9281.0,9237.0,9256.0,147958,179679,2014-10-24,169.725,169.975,166.5,166.9,20551,149576,2014-10-22,73570.0,73690.0,73420.0,73540.0,29568.0,126686.0,2014-10-17,333.7,336.2,332.6,334.6,278.0,1508.0,2014-10-23,1.0488,1.0511,1.0464,1.0488,28797.0,55129.0,2014-10-24,2.1984,2.2048,2.1725,2.1817,41256,35156,2014-10-24,2.4929,2.4932,2.4547,2.4819,24671,30384,2014-10-24,3.6662,3.6704,3.5746,3.638,78428,62347,2014-10-24,81.95,81.95,80.36,81.01,284200,328178,2014-10-24,2.1984,2.2048,2.1725,2.1817,41256,35156
1143,2014-10-23,18.1,18.2,16.9,17.3,150274,179907,2014-10-23,142.5625,142.875,141.21875,141.71875,369059,864863,2014-10-23,120.23438,120.30469,119.80469,119.91406,665846,1868708,2014-10-23,352.0,360.25,351.0,359.75,143662,674164,2014-10-16,12.525,12.595,12.5,12.51,1858.0,6355.0,2014-10-23,32.13,32.81,31.94,32.67,58960,169907,2014-10-23,960.75,994.25,956.0,993.25,179078,243862,2014-10-23,520.25,530.75,519.25,526.75,41529,228834,2014-10-22,0.8744,0.8782,0.8709,0.8747,81604.0,115479.0,2014-10-23,1.6037,1.6054,1.5988,1.6022,77500,136107,2014-10-23,0.8883,0.8911,0.8866,0.8888,43698.0,91003.0,,,,,,,,2014-10-23,9333.0,9340.0,9233.0,9245.0,166705,181686,2014-10-23,168.4,170.0,167.6,169.1,22713,147943,2014-10-21,73570.0,73930.0,73470.0,73550.0,34117.0,128311.0,2014-10-16,337.0,338.0,334.5,335.1,321.0,1624.0,2014-10-22,1.0538,1.056,1.0484,1.0488,36325.0,55172.0,2014-10-23,2.1519,2.214,2.1355,2.2069,39088,37160,2014-10-23,2.4661,2.5072,2.4531,2.499,31518,33315,2014-10-23,3.662,3.683,3.59,3.622,136392,53262,2014-10-23,80.42,82.37,80.05,82.09,363293,334228,2014-10-23,2.1519,2.214,2.1355,2.2069,39088,37160
1144,2014-10-22,17.0,18.6,16.75,18.1,153975,172531,2014-10-22,142.59375,143.25,142.09375,142.40625,367085,866989,2014-10-22,120.21875,120.39844,120.02344,120.14844,622196,1886064,2014-10-22,355.5,361.0,352.25,353.0,172863,687769,2014-10-15,12.715,12.72,12.525,12.59,539.0,6525.0,2014-10-22,31.81,32.44,31.69,32.14,58355,171668,2014-10-22,961.25,982.5,960.0,962.75,163097,259786,2014-10-22,521.0,528.75,516.0,522.25,51178,229249,2014-10-21,0.8747,0.8798,0.8724,0.8746,94528.0,114828.0,2014-10-22,1.611,1.6124,1.6005,1.6043,84098,134994,2014-10-22,0.8897,0.8929,0.8832,0.8888,87820.0,91909.0,,,,,,,,2014-10-22,9344.0,9369.0,9317.0,9333.0,131154,182746,2014-10-22,167.175,168.475,166.775,168.1,14931,146695,2014-10-20,73600.0,73750.0,73520.0,73580.0,28360.0,132317.0,2014-10-15,342.9,345.8,335.0,336.2,571.0,1781.0,2014-10-21,1.0607,1.0645,1.0537,1.0549,39156.0,55598.0,2014-10-22,2.2011,2.2251,2.147,2.1556,40912,41851,2014-10-22,2.5132,2.5322,2.4626,2.4734,42151,36877,2014-10-22,3.7,3.718,3.651,3.659,80639,61644,2014-10-22,82.55,83.15,80.22,80.52,364675,336091,2014-10-22,2.2011,2.2251,2.147,2.1556,40912,41851
